dg1 [um],dg_feed [um],L1 [um],L2 [um],Freq [GHz],S11_dB,S21_dB
-12,-78,50,-96,1.22,-21.1837381013478,-0.0852103212809788
-12,-78,50,-96,1.225,-21.2800362931703,-0.0845261026141242
-12,-78,50,-96,1.23,-21.5066047307883,-0.0829218599517281
-12,-78,50,-96,1.235,-21.8648738402554,-0.0805290859038135
-12,-78,50,-96,1.24,-22.3610533860496,-0.0775137438867824
-12,-78,50,-96,1.245,-23.0070323304654,-0.0740645623326273
-12,-78,50,-96,1.25,-23.822234598217,-0.0703815421171011
-12,-78,50,-96,1.255,-24.8371024055712,-0.0666651348346882
-12,-78,50,-96,1.26,-26.0997248338601,-0.0631064677772776
-12,-78,50,-96,1.265,-27.6893003792807,-0.0598789120897587
-12,-78,50,-96,1.27,-29.7466269075028,-0.0571312118105773
-12,-78,50,-96,1.275,-32.5557581543691,-0.054982312664924
-12,-78,50,-96,1.28,-36.8320076667086,-0.0535179511868051
-12,-78,50,-96,1.285,-45.4739179559734,-0.052788988853484
-12,-78,50,-96,1.29,-46.6715702096126,-0.0528114051477862
-12,-78,50,-96,1.295,-37.3849246151783,-0.0535678009229297
-12,-78,50,-96,1.3,-33.0085173822276,-0.0550102120636969
-12,-78,50,-96,1.305,-30.1920069694735,-0.0570639954961626
-12,-78,50,-96,1.31,-28.1541929517157,-0.0596325263732437
-12,-78,50,-96,1.315,-26.5909240474137,-0.0626024368719463
-12,-78,50,-96,1.32,-25.3521319771332,-0.0658491324627039
-12,-78,50,-96,1.325,-24.3528155276171,-0.0692423387926089
-12,-78,50,-96,1.33,-23.5402821642379,-0.0726514588562871
-12,-78,50,-96,1.335,-22.8797603481863,-0.0759505530068445
-12,-78,50,-96,1.34,-22.3472693850045,-0.0790227907059968
-12,-78,50,-96,1.345,-21.9257623670627,-0.0817642601493319
-12,-78,50,-96,1.35,-21.6028984424979,-0.084087057932104
-12,-78,50,-96,1.355,-21.3696918280023,-0.0859216142201804
-12,-78,50,-96,1.36,-21.2196643803276,-0.0872182385149712
-12,-78,50,-96,1.365,-21.1483050473078,-0.0879478966257386
-12,-78,50,-96,1.37,-21.1527280272582,-0.0881022508783623
-12,-78,50,-96,1.375,-21.2314690833527,-0.0876930131782491
-12,-78,50,-96,1.38,-21.3843871988965,-0.0867506747537048
-12,-78,50,-96,1.385,-21.612656836442,-0.085322687733746
-12,-78,50,-96,1.39,-21.918850086238,-0.0834711826212468
-12,-78,50,-96,1.395,-22.3071217930247,-0.0812703125598724
-12,-78,50,-96,1.4,-22.7835280755685,-0.078803320284417
-12,-78,50,-96,1.405,-23.3565347616807,-0.0761594268518803
-12,-78,50,-96,1.41,-24.0378165274006,-0.0734306426137336
-12,-78,50,-96,1.415,-24.8435289591569,-0.0707086002511635
-12,-78,50,-96,1.42,-25.7963964030811,-0.0680815068456273
-12,-78,50,-96,1.425,-26.9292993343615,-0.0656313067051016
-12,-78,50,-96,1.43,-28.2918323917366,-0.0634311388793721
-12,-78,50,-96,1.435,-29.9633254451935,-0.0615431629672008
-12,-78,50,-96,1.44,-32.0817713095742,-0.0600168140820111
-12,-78,50,-96,1.445,-34.9192462729777,-0.0588875330157574
-12,-78,50,-96,1.45,-39.1330376717047,-0.0581760012015408
-12,-78,50,-96,1.455,-46.9551331093896,-0.0578878926488048
-12,-78,50,-96,1.46,-48.513215719095,-0.058014137334941
-12,-78,50,-96,1.465,-40.0738036461928,-0.0585316733517787
-12,-78,50,-96,1.47,-35.7785699147665,-0.0594046491751609
-12,-78,50,-96,1.475,-33.0016751028225,-0.0605860234191
-12,-78,50,-96,1.48,-30.9960536337831,-0.0620194978938206
-12,-78,50,-96,1.485,-29.4629907771623,-0.0636417110772411
-12,-78,50,-96,1.49,-28.254235192581,-0.0653846134196019
-12,-78,50,-96,1.495,-27.285949098644,-0.0671779432296372
-12,-78,50,-96,1.5,-26.5065132579667,-0.0689517220762009
-12,-78,50,-96,1.505,-25.8822890934415,-0.070638691386214
-12,-78,50,-96,1.51,-25.3905515246704,-0.0721766168464941
-12,-78,50,-96,1.515,-25.0156801868287,-0.0735103938967456
-12,-78,50,-96,1.52,-24.7469863967463,-0.0745938956078631
-12,-78,50,-96,1.525,-24.5774333085462,-0.0753915131811028
-12,-78,50,-96,1.53,-24.5028850795678,-0.0758793488489379
-12,-78,50,-96,1.535,-24.5217002723157,-0.0760460308497656
-12,-78,50,-96,1.54,-24.634579321962,-0.0758931302068991
-12,-78,50,-96,1.545,-24.8446341797744,-0.0754351691547438
-12,-78,50,-96,1.55,-25.1576946184511,-0.0746992211619627
-12,-78,50,-96,1.555,-25.5829174041576,-0.0737241125707295
-12,-78,50,-96,1.56,-26.133842016406,-0.0725592458723747
-12,-78,50,-96,1.565,-26.8301765824885,-0.0712630745191098
-12,-78,50,-96,1.57,-27.7008823840908,-0.0699012688272136
-12,-78,50,-96,1.575,-28.7897636163583,-0.0685446217934087
-12,-78,50,-96,1.58,-30.1663583615005,-0.0672667522835664
-12,-78,50,-96,1.585,-31.9494309337818,-0.0661416707524086
-12,-78,50,-96,1.59,-34.3655438194715,-0.065241279045804
-12,-78,50,-96,1.595,-37.9306424757966,-0.0646328805239345
-12,-78,50,-96,1.6,-44.2393753745043,-0.0643767793237709
-12,-78,50,-96,1.605,-51.0661493929822,-0.0645240476966598
-12,-78,50,-96,1.61,-40.9265923630599,-0.0651145377394433
-12,-78,50,-96,1.615,-35.8032906132846,-0.066175208340437
-12,-78,50,-96,1.62,-32.5425673674354,-0.0677188297978894
-12,-78,50,-96,1.625,-30.1671934283242,-0.0697431175284494
-12,-78,50,-96,1.63,-28.3130110823681,-0.0722303329348205
-12,-78,50,-96,1.635,-26.8061751068656,-0.0751473743747036
-12,-78,50,-96,1.64,-25.5504388020488,-0.0784463649221954
-12,-78,50,-96,1.645,-24.4870630365582,-0.0820657269675554
-12,-78,50,-96,1.65,-23.5776621006427,-0.0859317174095125
-12,-78,50,-96,1.655,-22.7958683668796,-0.0899603819573859
-12,-78,50,-96,1.66,-22.1228882406459,-0.0940598734836947
-12,-78,50,-96,1.665,-21.544959966146,-0.0981330679119375
-12,-78,50,-96,1.67,-21.0518177606579,-0.102080402085871
-12,-78,50,-96,1.675,-20.6357236359036,-0.105802851566173
-12,-78,50,-96,1.68,-20.2908371089026,-0.109204962301014
-12,-78,50,-96,1.685,-20.0127957242594,-0.112197848452775
-12,-78,50,-96,1.69,-19.7984330429649,-0.114702069079559
-12,-78,50,-96,1.695,-19.6455904327025,-0.116650298579135
-12,-78,50,-96,1.7,-19.5529962691724,-0.117989709529122
-12,-78,50,-96,1.705,-19.5201968118823,-0.118683991584669
-12,-78,50,-96,1.71,-19.547530108866,-0.118714936305948
-12,-78,50,-96,1.715,-19.6361395638794,-0.118083525181125
-12,-78,50,-96,1.72,-19.7880284095693,-0.116810466811754
-12,-78,50,-96,1.725,-20.0061612007089,-0.114936139470981
-12,-78,50,-96,1.73,-20.2946245853317,-0.112519907348525
-12,-78,50,-96,1.735,-20.6588684580652,-0.109638793101323
-12,-78,50,-96,1.74,-21.1060625329162,-0.106385506143692
-12,-78,50,-96,1.745,-21.6456267733289,-0.102865845618371
-12,-78,50,-96,1.75,-22.2900356026612,-0.0991955191742556
-12,-78,50,-96,1.755,-23.0560734083374,-0.0954964432300037
-12,-78,50,-96,1.76,-23.9668727914997,-0.0918926166648421
-12,-78,50,-96,1.765,-25.0553943247949,-0.0885056867976521
-12,-78,50,-96,1.77,-26.3707639809545,-0.0854503526528766
-12,-78,50,-96,1.775,-27.9908355152506,-0.0828297741011327
-12,-78,50,-96,1.78,-30.0501388298597,-0.0807311745250139
-12,-78,50,-96,1.785,-32.8133981204596,-0.0792218371808097
-12,-78,50,-96,1.79,-36.9292936122559,-0.078345699559151
-12,-78,50,-96,1.795,-44.9762360790877,-0.0781207443455548
-12,-78,50,-96,1.8,-50.9160228204739,-0.0785373691965412
-12,-78,50,-96,1.805,-39.1018919459224,-0.0795578903796126
-12,-78,50,-96,1.81,-34.4225004548489,-0.0811172980669316
-12,-78,50,-96,1.815,-31.5392680312018,-0.0831253351561806
-12,-78,50,-96,1.82,-29.516736108313,-0.0854699189026253
-12,-78,50,-96,1.825,-28.0157557699598,-0.088021867656783
-12,-78,50,-96,1.83,-26.8764454379318,-0.0906408358443923
-12,-78,50,-96,1.835,-26.0124902427839,-0.0931823008743849
-12,-78,50,-96,1.84,-25.3739787886776,-0.0955053871814002
-12,-78,50,-96,1.845,-24.9317332211354,-0.0974812556442756
-12,-78,50,-96,1.85,-24.6700236153461,-0.0990017310478486
-12,-78,50,-96,1.855,-24.5831797896881,-0.0999877855554042
-12,-78,50,-96,1.86,-24.6744169711127,-0.100397441910003
-12,-78,50,-96,1.865,-24.9563529692057,-0.100232606635262
-12,-78,50,-96,1.87,-25.4534249624335,-0.0995442928237617
-12,-78,50,-96,1.875,-26.2073061935929,-0.0984356486547076
-12,-78,50,-96,1.88,-27.2882837428217,-0.0970621793845184
-12,-78,50,-96,1.885,-28.8207110537,-0.0956285489211472
-12,-78,50,-96,1.89,-31.0483765896056,-0.0943813878787943
-12,-78,50,-96,1.895,-34.5458771526359,-0.0935976370119507
-12,-78,50,-96,1.9,-41.2261339430662,-0.0935681381802151
-12,-78,50,-96,1.905,-46.2533055843175,-0.0945764676479331
-12,-78,50,-96,1.91,-35.9580791705342,-0.096873400740121
-12,-78,50,-96,1.915,-30.9234787794041,-0.100647904554168
-12,-78,50,-96,1.92,-27.6707416083055,-0.105996165217677
-12,-78,50,-96,1.925,-25.3015908482708,-0.112890843895808
-12,-78,50,-96,1.93,-23.4803344977988,-0.121153490393688
-12,-78,50,-96,1.935,-22.0494026766866,-0.130433800258062
-12,-78,50,-96,1.94,-20.9264046711391,-0.140200183269359
-12,-78,50,-96,1.945,-20.0678618868901,-0.149746972992224
-12,-78,50,-96,1.95,-19.454760519387,-0.158224680495583
-12,-78,50,-96,1.955,-19.0874557156389,-0.164701204665373
-12,-78,50,-96,1.96,-18.9863754098892,-0.168264165503381
-12,-78,50,-96,1.965,-19.1989607572447,-0.168177863395802
-12,-78,50,-96,1.97,-19.8178469023736,-0.164112999377944
-12,-78,50,-96,1.975,-21.0274060294664,-0.156472945107916
-12,-78,50,-96,1.98,-23.2456364743306,-0.146845486134025
-12,-78,50,-96,1.985,-27.7575968748716,-0.138609229587042
-12,-78,50,-96,1.99,-47.6682540419907,-0.137709467063012
-12,-78,50,-96,1.995,-27.318478006838,-0.15357061601472
-12,-78,50,-96,2.0,-19.9045935894008,-0.200003409114667
-12,-78,50,-96,2.005,-15.3694423858188,-0.295770380265335
-12,-78,50,-96,2.01,-12.0316116462128,-0.46421946042693
-12,-78,50,-96,2.015,-9.40868337745421,-0.731249347474665
-12,-78,50,-96,2.02,-7.30271276352969,-1.12118395911463
-12,-78,50,-96,2.025,-5.61316340805531,-1.65120093505584
-12,-78,50,-96,2.03,-4.27492534888484,-2.32638565020155
-12,-78,50,-96,2.035,-3.23378502151321,-3.13793989472792
-12,-78,50,-96,2.04,-2.43827747244817,-4.06558352964669
-12,-78,50,-96,2.045,-1.83945323482579,-5.08277036059858
-12,-78,50,-96,2.05,-1.39327544834354,-6.16214010070991
-12,-78,50,-96,2.055,-1.06260669107552,-7.27933263745436
-12,-78,50,-96,2.06,-0.817800933574441,-8.41473068584689
-12,-78,50,-96,2.065,-0.636137552134635,-9.55364819965359
-12,-78,50,-96,2.07,-0.500677816856619,-10.6856978270023
-12,-78,50,-96,2.075,-0.399006933464591,-11.8038887393908
-12,-78,50,-96,2.08,-0.32210853543654,-12.9037549784694
-12,-78,50,-96,2.085,-0.263457086779478,-13.9826330023084
-12,-78,50,-96,2.09,-0.218327614004148,-15.0391091451969
-12,-78,50,-96,2.095,-0.183288227498498,-16.0726164323564
-12,-78,50,-96,2.1,-0.155834116767541,-17.0831488197752
-12,-78,50,-96,2.105,-0.1341261870062,-18.0710624609721
-12,-78,50,-96,2.11,-0.116805155083181,-19.0369393173166
-12,-78,50,-96,2.115,-0.102859323255239,-19.9814945331213
-12,-78,50,-96,2.12,-0.0915302932642451,-20.9055141569883
-12,-78,50,-96,2.125,-0.0822454510579936,-21.8098137442609
-12,-78,50,-96,2.13,-0.0745693654550228,-22.6952112545591
-12,-78,50,-96,2.135,-0.0681685939125418,-23.5625096968662
-12,-78,50,-96,2.14,-0.0627860355301506,-24.4124863950257
-12,-78,50,-96,2.145,-0.058222119502509,-25.2458867275414
-12,-78,50,-96,2.15,-0.0543209164682876,-26.0634208701707
-12,-78,50,-96,2.155,-0.0509598173295715,-26.8657625329003
-12,-78,50,-96,2.16,-0.048041813678244,-27.6535490007959
-12,-78,50,-96,2.165,-0.0454896875249387,-28.4273820066422
-12,-78,50,-96,2.17,-0.043241611091811,-29.1878291135622
-12,-78,50,-96,2.175,-0.0412477944373553,-29.9354253893185
-12,-78,50,-96,2.18,-0.0394679164720092,-30.6706752253839
-12,-78,50,-96,2.185,-0.0378691451359066,-31.3940542030968
-12,-78,50,-96,2.19,-0.0364246032252227,-32.1060109431534
-12,-78,50,-96,2.195,-0.0351121732036602,-32.8069688980411
-12,-78,50,-96,2.2,-0.0339135612690998,-33.4973280630006
-12,-78,50,-96,2.205,-0.0328135607463031,-34.177466592013
-12,-78,50,-96,2.21,-0.0317994695148509,-34.8477423126447
-12,-78,50,-96,2.215,-0.0308606270649034,-35.5084941384625
-12,-78,50,-96,2.22,-0.0299880449070914,-36.1600433809071
-12,-78,50,-96,2.225,-0.0291741101753146,-36.802694964489
-12,-78,50,-96,2.23,-0.0284123468764553,-37.4367385503548
-12,-78,50,-96,2.235,-0.0276972227443394,-38.0624495738743
-12,-78,50,-96,2.24,-0.0270239923265901,-38.6800902021525
-12,-78,50,-96,2.245,-0.0263885689798614,-39.2899102173592
-12,-78,50,-96,2.25,-0.0257874200241698,-39.8921478316026
-12,-78,50,-96,2.255,-0.0252174805245951,-40.4870304388129
-12,-78,50,-96,2.26,-0.0246760821142319,-41.0747753087782
-12,-78,50,-96,2.265,-0.0241608940089059,-41.6555902281389
-12,-78,50,-96,2.27,-0.0236698739412428,-42.2296740927678
-12,-78,50,-96,2.275,-0.0232012271946325,-42.7972174556497
-12,-78,50,-96,2.28,-0.0227533722754466,-43.3584030340044
-12,-78,50,-96,2.285,-0.0223249120446267,-43.9134061790947
-12,-78,50,-96,2.29,-0.0219146093548821,-44.4623953118689
-12,-78,50,-96,2.295,-0.0215213664189621,-45.0055323272888
-12,-78,50,-96,2.3,-0.021144207278008,-45.5429729699677
-12,-78,50,-96,2.305,-0.0207822628542538,-46.0748671834841
-12,-78,50,-96,2.31,-0.0204347581651231,-46.601359435546
-12,-78,50,-96,2.315,-0.0201010013507814,-47.1225890209633
-12,-78,50,-96,2.32,-0.019780374228006,-47.6386903442328
-12,-78,50,-96,2.325,-0.0194723241327687,-48.1497931833635
-12,-78,50,-96,2.33,-0.0191763568541721,-48.6560229364284
-12,-78,50,-96,2.335,-0.0188920304953888,-49.1575008522083
-12,-78,50,-96,2.34,-0.0186189501244484,-49.6543442461505
-12,-78,50,-96,2.345,-0.01835676309991,-50.1466667027872
-12,-78,50,-96,2.35,-0.0181051549747571,-50.6345782656297
-12,-78,50,-96,2.355,-0.0178638458974686,-51.1181856155004
-12,-78,50,-96,2.36,-0.0176325874411858,-51.5975922381446
-12,-78,50,-96,2.365,-0.0174111598031495,-52.0728985819286
-12,-78,50,-96,2.37,-0.0171993693247383,-52.5442022063357
-12,-78,50,-96,2.375,-0.0169970462902268,-53.011597921941
-12,-78,50,-96,2.38,-0.0168040429682101,-53.4751779224578
-12,-78,50,-96,2.385,-0.0166202318649603,-53.9350319094235
-12,-78,50,-96,2.39,-0.0164455041633696,-54.3912472100467
-12,-78,50,-96,2.395,-0.016279768324836,-54.8439088886824
-12,-78,50,-96,2.4,-0.0161229488343094,-55.2930998523759
-12,-78,50,-92,0.6,-0.0025599774694733,-68.2125697369094
-12,-78,50,-92,0.605,-0.0026307821275124,-67.740437288221
-12,-78,50,-92,0.61,-0.0027033189949263,-67.2666498413737
-12,-78,50,-92,0.615,-0.0027776283246125,-66.7911312183648
-12,-78,50,-92,0.62,-0.0028537524016454,-66.3138046763316
-12,-78,50,-92,0.625,-0.0029317356633426,-65.8345928389979
-12,-78,50,-92,0.63,-0.0030116248286461,-65.3534176267648
-12,-78,50,-92,0.635,-0.0030934690379384,-64.8702001853246
-12,-78,50,-92,0.64,-0.0031773200043036,-64.384860812555
-12,-78,50,-92,0.645,-0.0032632321774101,-63.8973188835396
-12,-78,50,-92,0.65,-0.0033512629214685,-63.4074927734894
-12,-78,50,-92,0.655,-0.0034414727087568,-62.915299778376
-12,-78,50,-92,0.66,-0.0035339253305346,-62.4206560330231
-12,-78,50,-92,0.665,-0.0036286881273228,-61.9234764264448
-12,-78,50,-92,0.67,-0.0037258322409688,-61.4236745141615
-12,-78,50,-92,0.675,-0.0038254328909989,-60.921162427243
-12,-78,50,-92,0.68,-0.003927569678471,-60.4158507777738
-12,-78,50,-92,0.685,-0.0040323269207522,-59.9076485604541
-12,-78,50,-92,0.69,-0.0041397940213155,-59.3964630499931
-12,-78,50,-92,0.695,-0.0042500658792478,-58.8821996939758
-12,-78,50,-92,0.7,-0.0043632433439801,-58.3647620007927
-12,-78,50,-92,0.705,-0.0044794337215339,-57.8440514222471
-12,-78,50,-92,0.71,-0.0045987513397931,-57.3199672304186
-12,-78,50,-92,0.715,-0.0047213181813883,-56.792406388278
-12,-78,50,-92,0.72,-0.0048472645944585,-56.2612634135895
-12,-78,50,-92,0.725,-0.0049767300932513,-55.7264302355102
-12,-78,50,-92,0.73,-0.0051098642626703,-55.1877960433201
-12,-78,50,-92,0.735,-0.0052468277834214,-54.6452471266282
-12,-78,50,-92,0.74,-0.005387793597657,-54.0986667063288
-12,-78,50,-92,0.745,-0.0055329482385281,-53.5479347555761
-12,-78,50,-92,0.75,-0.0056824933516309,-52.9929278099169
-12,-78,50,-92,0.755,-0.0058366474419247,-52.4335187656701
-12,-78,50,-92,0.76,-0.0059956478860623,-51.8695766655593
-12,-78,50,-92,0.765,-0.0061597532582909,-51.3009664704986
-12,-78,50,-92,0.77,-0.006329246027915,-50.7275488163355
-12,-78,50,-92,0.775,-0.0065044356982196,-50.149179754231
-12,-78,50,-92,0.78,-0.0066856624716688,-49.5657104732301
-12,-78,50,-92,0.785,-0.006873301544121,-48.9769870034249
-12,-78,50,-92,0.79,-0.007067768153552,-48.3828498979713
-12,-78,50,-92,0.795,-0.0072695235360623,-47.7831338920055
-12,-78,50,-92,0.8,-0.0074790819767238,-47.1776675363395
-12,-78,50,-92,0.805,-0.0076970191854577,-46.5662728035738
-12,-78,50,-92,0.81,-0.0079239822814674,-45.9487646640204
-12,-78,50,-92,0.815,-0.008160701737058,-45.324950628556
-12,-78,50,-92,0.82,-0.0084080057153231,-44.6946302552114
-12,-78,50,-92,0.825,-0.0086668373425112,-44.0575946159645
-12,-78,50,-92,0.83,-0.0089382755897886,-43.4136257198246
-12,-78,50,-92,0.835,-0.0092235606091994,-42.7624958878747
-12,-78,50,-92,0.84,-0.0095241245854484,-42.103967075473
-12,-78,50,-92,0.845,-0.0098416294417381,-41.4377901363122
-12,-78,50,-92,0.85,-0.0101780130934374,-40.7637040224705
-12,-78,50,-92,0.855,-0.0105355464006894,-40.081434914
-12,-78,50,-92,0.86,-0.0109169035626419,-39.3906952709518
-12,-78,50,-92,0.865,-0.0113252494643278,-38.6911828000604
-12,-78,50,-92,0.87,-0.0117643484882192,-37.982579327636
-12,-78,50,-92,0.875,-0.0122387006145219,-37.2645495695231
-12,-78,50,-92,0.88,-0.012753712359093,-36.5367397883694
-12,-78,50,-92,0.885,-0.0133159123785583,-35.7987763279389
-12,-78,50,-92,0.89,-0.0139332246003967,-35.0502640139244
-12,-78,50,-92,0.895,-0.0146153157784223,-34.29078441079
-12,-78,50,-92,0.9,-0.0153740397976409,-33.5198939248421
-12,-78,50,-92,0.905,-0.0162240083694209,-32.7371217453101
-12,-78,50,-92,0.91,-0.0171833276825866,-31.941967618194
-12,-78,50,-92,0.915,-0.0182745541174271,-31.1338994527067
-12,-78,50,-92,0.92,-0.019525940714967,-30.3123507683689
-12,-78,50,-92,0.925,-0.0209730717595466,-29.476718003715
-12,-78,50,-92,0.93,-0.022661018502962,-28.626357727441
-12,-78,50,-92,0.935,-0.0246471989559493,-27.7605838230315
-12,-78,50,-92,0.94,-0.0270051949426518,-26.8786647634747
-12,-78,50,-92,0.945,-0.0298298792493121,-25.97982116111
-12,-78,50,-92,0.95,-0.0332443479517546,-25.0632238802016
-12,-78,50,-92,0.955,-0.0374093575148878,-24.1279931534142
-12,-78,50,-92,0.96,-0.0425362622790987,-23.1731993735133
-12,-78,50,-92,0.965,-0.0489048792600441,-22.1978665769355
-12,-78,50,-92,0.97,-0.0568883394649682,-21.200980154843
-12,-78,50,-92,0.975,-0.0669879167310402,-20.1815011081801
-12,-78,50,-92,0.98,-0.0798822038100885,-19.1383903387963
-12,-78,50,-92,0.985,-0.0964970493879125,-18.0706482357625
-12,-78,50,-92,0.99,-0.118105696066037,-16.9773774600463
-12,-78,50,-92,0.995,-0.146473011659394,-15.8578807476606
-12,-78,50,-92,1.0,-0.184064160452711,-14.7118112443287
-12,-78,50,-92,1.005,-0.234347148636671,-13.5394008711113
-12,-78,50,-92,1.01,-0.30223077319865,-12.3418026930762
-12,-78,50,-92,1.015,-0.394693831266733,-11.1215951510792
-12,-78,50,-92,1.02,-0.521673931516905,-9.88350474854689
-12,-78,50,-92,1.025,-0.697283046532678,-8.6353966622586
-12,-78,50,-92,1.03,-0.941375032190428,-7.38953122503659
-12,-78,50,-92,1.035,-1.28135883881029,-6.16393662110935
-12,-78,50,-92,1.04,-1.7538722196431,-4.98344119353092
-12,-78,50,-92,1.045,-2.4055189345252,-3.87944602675862
-12,-78,50,-92,1.05,-3.29161572918286,-2.8871643049129
-12,-78,50,-92,1.055,-4.47254284602981,-2.03950328970856
-12,-78,50,-92,1.06,-6.00965400600212,-1.35869373274125
-12,-78,50,-92,1.065,-7.96634667950364,-0.849379771226717
-12,-78,50,-92,1.07,-10.4231446744535,-0.497344007006928
-12,-78,50,-92,1.075,-13.5211264156959,-0.274722077215525
-12,-78,50,-92,1.08,-17.5788221956124,-0.148369915365592
-12,-78,50,-92,1.085,-23.5308180915999,-0.0870826621001743
-12,-78,50,-92,1.09,-37.0141374661058,-0.0655553639437501
-12,-78,50,-92,1.095,-31.5745316850795,-0.0653763615125805
-12,-78,50,-92,1.1,-25.0071759170262,-0.0743016968476851
-12,-78,50,-92,1.105,-22.2896916805213,-0.084901060937205
-12,-78,50,-92,1.11,-20.9442431667499,-0.0931914235233459
-12,-78,50,-92,1.115,-20.3483050203501,-0.0975020807937082
-12,-78,50,-92,1.12,-20.2593470316447,-0.0976158709736203
-12,-78,50,-92,1.125,-20.5696858105741,-0.0941522099495208
-12,-78,50,-92,1.13,-21.2376795900739,-0.0881387711159331
-12,-78,50,-92,1.135,-22.2664920931745,-0.0807233795518177
-12,-78,50,-92,1.14,-23.7044615289499,-0.0729884788780884
-12,-78,50,-92,1.145,-25.6675562790633,-0.0658405731904674
-12,-78,50,-92,1.15,-28.4117778272525,-0.0599545234196128
-12,-78,50,-92,1.155,-32.591905471258,-0.0557576112614548
-12,-78,50,-92,1.16,-40.7547814340183,-0.053441573205366
-12,-78,50,-92,1.165,-44.0427084030574,-0.0529930623326825
-12,-78,50,-92,1.17,-34.2497044991604,-0.0542347408645849
-12,-78,50,-92,1.175,-29.8929710932009,-0.0568707464613094
-12,-78,50,-92,1.18,-27.2094112192577,-0.0605317324201522
-12,-78,50,-92,1.185,-25.3573373871877,-0.0648160601561506
-12,-78,50,-92,1.19,-24.0153493177157,-0.0693249705018285
-12,-78,50,-92,1.195,-23.0267751140504,-0.073690620270493
-12,-78,50,-92,1.2,-22.3039862777351,-0.0775967048269371
-12,-78,50,-92,1.205,-21.7936981295715,-0.0807919888674648
-12,-78,50,-92,1.21,-21.4619170823843,-0.0830974558183158
-12,-78,50,-92,1.215,-21.2866008603261,-0.084407998198637
-12,-78,50,-92,1.22,-21.2538091821204,-0.0846896509223631
-12,-78,50,-92,1.225,-21.3556343746791,-0.0839733593960293
-12,-78,50,-92,1.23,-21.5891618068694,-0.0823462103226118
-12,-78,50,-92,1.235,-21.9561361159459,-0.0799409623241027
-12,-78,50,-92,1.24,-22.4632417145181,-0.0769246138072139
-12,-78,50,-92,1.245,-23.1230889174359,-0.0734866471194504
-12,-78,50,-92,1.25,-23.9562296018153,-0.0698274953005752
-12,-78,50,-92,1.255,-24.9949529346471,-0.0661476910754612
-12,-78,50,-92,1.26,-26.2905751427036,-0.0626380755397255
-12,-78,50,-92,1.265,-27.9284646806573,-0.0594713640512962
-12,-78,50,-92,1.27,-30.0628422356569,-0.0567952874064893
-12,-78,50,-92,1.275,-33.0134248559163,-0.0547274468012128
-12,-78,50,-92,1.28,-37.6310286396927,-0.0533519420370089
-12,-78,50,-92,1.285,-48.0976816954466,-0.0527177558470296
-12,-78,50,-92,1.29,-45.0174461832442,-0.0528388058781016
-12,-78,50,-92,1.295,-36.6607044068515,-0.053695512927845
-12,-78,50,-92,1.3,-32.5468349532586,-0.0552376824630839
-12,-78,50,-92,1.305,-29.8501051115858,-0.0573884585246235
-12,-78,50,-92,1.31,-27.880685667633,-0.0600490861142404
-12,-78,50,-92,1.315,-26.3616623664698,-0.0631042101411824
-12,-78,50,-92,1.32,-25.1538775921438,-0.0664274449105694
-12,-78,50,-92,1.325,-24.1775461437259,-0.0698869659482088
-12,-78,50,-92,1.33,-23.3827836959497,-0.0733509030189504
-12,-78,50,-92,1.335,-22.7364668144666,-0.0766923465579744
-12,-78,50,-92,1.34,-22.2156485573877,-0.0797938164886539
-12,-78,50,-92,1.345,-21.8039664912453,-0.0825510799505564
-12,-78,50,-92,1.35,-21.4895546348813,-0.0848762407061143
-12,-78,50,-92,1.355,-21.2637711364926,-0.0867000564191326
-12,-78,50,-92,1.36,-21.1203977858958,-0.0879734696734486
-12,-78,50,-92,1.365,-21.0551290609725,-0.0886683641211174
-12,-78,50,-92,1.37,-21.0652500909499,-0.0887775785290955
-12,-78,50,-92,1.375,-21.1494472358218,-0.0883142290334899
-12,-78,50,-92,1.38,-21.3077210817244,-0.0873104040764782
-12,-78,50,-92,1.385,-21.5413889534054,-0.0858153078031769
-12,-78,50,-92,1.39,-21.8531778181554,-0.0838929366030487
-12,-78,50,-92,1.395,-22.2474224412735,-0.0816193803491285
-12,-78,50,-92,1.4,-22.7304016825441,-0.0790798449329618
-12,-78,50,-92,1.405,-23.31087349666,-0.0763654959755538
-12,-78,50,-92,1.41,-24.0009167250582,-0.0735702250400553
-12,-78,50,-92,1.415,-24.8172761486908,-0.0707874391102249
-12,-78,50,-92,1.42,-25.7835836463771,-0.0681069713089643
-12,-78,50,-92,1.425,-26.9342077724168,-0.0656122056057402
-12,-78,50,-92,1.43,-28.3213766380777,-0.0633775004604312
-12,-78,50,-92,1.435,-30.0295683912244,-0.0614659859543989
-12,-78,50,-92,1.44,-32.2083461242221,-0.0599277961063973
-12,-78,50,-92,1.445,-35.1619944073452,-0.0587987830753035
-12,-78,50,-92,1.45,-39.6790257858758,-0.058099743301725
-12,-78,50,-92,1.455,-49.3569290661319,-0.0578361679726606
-12,-78,50,-92,1.46,-48.5281076485863,-0.0579985122463701
-12,-78,50,-92,1.465,-39.6154896898957,-0.0585629602353553
-12,-78,50,-92,1.47,-35.3986185794554,-0.0594926465786796
-12,-78,50,-92,1.475,-32.6734579012354,-0.0607392812277417
-12,-78,50,-92,1.48,-30.6999911441921,-0.0622451123711951
